,Class 0,Class 1
espagne,-10.076368856698231,-9.833440554224094
espagnoles,-10.769516037258176,-9.140293373664148
espe,-10.076368856698231,-9.833440554224094
esplanade,-10.076368856698231,-9.833440554224094
espoir,-8.572291459921956,-9.140293373664148
espoirs,-10.076368856698231,-9.833440554224094
espoirso,-10.076368856698231,-9.833440554224094
esprit,-8.284609387470177,-9.140293373664148
espèces,-10.769516037258176,-7.636215976887874
espère,-6.985326403339915,-8.734828265555985
espèrent,-10.076368856698231,-9.833440554224094
espécialement,-10.076368856698231,-9.833440554224094
espérais,-9.383221676138286,-9.833440554224094
espérance,-10.076368856698231,-9.833440554224094
espérons,-8.284609387470177,-9.833440554224094
espéré,-10.076368856698231,-9.833440554224094
essai,-9.670903748590067,-9.140293373664148
essaie,-8.20456667979664,-9.833440554224094
essaierai,-9.670903748590067,-9.833440554224094
essaies,-9.670903748590067,-9.833440554224094
essayer,-7.93630269320196,-9.140293373664148
essayez,-8.823605888202863,-8.447146193104203
essayons,-10.076368856698231,-7.435545281425723
essayé,-9.160078124824077,-7.348533904436094
essence,-8.977756568030122,-9.833440554224094
essentiels,-10.076368856698231,-9.833440554224094
essuyer,-10.076368856698231,-9.833440554224094
est,-4.0774322947515484,-5.36753243556951
estomac,-10.076368856698231,-9.833440554224094
et,-4.546939769186808,-5.390789297733777
eta,-10.076368856698231,-9.833440554224094
etc,-10.076368856698231,-8.224002641789994
etes,-10.076368856698231,-9.833440554224094
etoile,-10.076368856698231,-9.833440554224094
ettans,-10.076368856698231,-9.833440554224094
etude,-10.076368856698231,-9.833440554224094
eu,-7.0083159215646145,-8.734828265555985
eu4an18,-10.076368856698231,-9.833440554224094
eue,-10.076368856698231,-9.833440554224094
euh,-9.383221676138286,-9.833440554224094
euro,-10.769516037258176,-9.140293373664148
euro2004,-10.769516037258176,-8.447146193104203
eurodisinc,-10.769516037258176,-9.140293373664148
europe,-10.076368856698231,-9.140293373664148
européenne,-8.572291459921956,-9.833440554224094
eux,-8.977756568030122,-9.833440554224094
eve,-10.076368856698231,-8.734828265555985
evening,-9.670903748590067,-9.833440554224094
evenings,-10.076368856698231,-9.833440554224094
events,-10.076368856698231,-9.833440554224094
every,-10.076368856698231,-9.833440554224094
evn,-9.670903748590067,-9.833440554224094
evng,-9.670903748590067,-9.833440554224094
evo,-10.076368856698231,-9.833440554224094
evone,-10.076368856698231,-9.833440554224094
evr,-10.076368856698231,-9.833440554224094
evrey,-10.076368856698231,-9.833440554224094
evry1,-10.076368856698231,-9.833440554224094
evrydy,-10.076368856698231,-9.833440554224094
ex,-8.69007449557834,-9.140293373664148
exact,-10.076368856698231,-9.833440554224094
exactement,-9.670903748590067,-9.833440554224094
exactes,-10.076368856698231,-9.833440554224094
exacts,-10.076368856698231,-9.833440554224094
examen,-8.572291459921956,-8.447146193104203
examens,-9.160078124824077,-9.833440554224094
excellent,-8.823605888202863,-9.833440554224094
excité,-10.769516037258176,-8.734828265555985
excitée,-10.076368856698231,-9.833440554224094
excités,-10.769516037258176,-9.140293373664148
exclu,-10.076368856698231,-9.833440554224094
excuse,-8.977756568030122,-9.833440554224094
excuser,-9.670903748590067,-9.833440554224094
excuses,-10.076368856698231,-9.833440554224094
exe,-9.670903748590067,-9.833440554224094
executive,-10.076368856698231,-9.833440554224094
exemple,-10.769516037258176,-7.435545281425723
exercice,-10.076368856698231,-9.833440554224094
exeter,-9.670903748590067,-9.833440554224094
exige,-10.076368856698231,-9.833440554224094
exigences,-10.076368856698231,-9.833440554224094
exister,-10.076368856698231,-9.833440554224094
exorcist,-10.769516037258176,-8.734828265555985
exp,-10.769516037258176,-9.140293373664148
expiration,-10.769516037258176,-9.140293373664148
expire,-10.769516037258176,-7.636215976887874
expires,-10.769516037258176,-9.140293373664148
expiré,-10.769516037258176,-9.140293373664148
explicite,-10.769516037258176,-9.140293373664148
explicitement,-10.769516037258176,-9.140293373664148
expliquer,-10.076368856698231,-9.833440554224094
expliquez,-10.076368856698231,-9.833440554224094
exploite,-10.076368856698231,-9.833440554224094
explosive,-10.769516037258176,-8.734828265555985
expose,-10.076368856698231,-9.833440554224094
express,-10.076368856698231,-9.833440554224094
expression,-9.670903748590067,-9.833440554224094
expressoffer,-10.769516037258176,-9.140293373664148
exprimer,-10.076368856698231,-9.833440554224094
expulsion,-10.076368856698231,-9.833440554224094
expéditeur,-10.769516037258176,-9.140293373664148
expédition,-9.383221676138286,-9.833440554224094
expédié,-10.076368856698231,-9.833440554224094
expérience,-9.383221676138286,-9.833440554224094
extase,-10.076368856698231,-9.140293373664148
extraire,-10.076368856698231,-9.833440554224094
extras,-10.076368856698231,-9.833440554224094
extreme,-10.769516037258176,-9.140293373664148
extérieur,-9.670903748590067,-9.833440554224094
extérieurs,-10.076368856698231,-9.833440554224094
exécuter,-10.076368856698231,-9.833440554224094
exécution,-9.670903748590067,-9.833440554224094
eyed,-10.769516037258176,-9.140293373664148
f4q,-10.769516037258176,-9.140293373664148
faber,-10.076368856698231,-9.833440554224094
fac,-10.076368856698231,-9.833440554224094
face,-9.670903748590067,-9.833440554224094
facebook,-9.160078124824077,-9.833440554224094
facile,-8.977756568030122,-7.88753040516878
facilement,-9.670903748590067,-9.833440554224094
faciles,-9.670903748590067,-8.734828265555985
facture,-9.670903748590067,-9.833440554224094
factures,-9.670903748590067,-9.833440554224094
facturé,-10.769516037258176,-7.7539990125442575
facturés,-10.769516037258176,-9.140293373664148
faible,-9.160078124824077,-9.833440554224094
faiblesses,-10.076368856698231,-9.833440554224094
fails,-10.076368856698231,-9.833440554224094
faim,-8.572291459921956,-9.833440554224094
faire,-5.69434222202435,-7.268491196762557
fais,-7.0559439705538685,-9.833440554224094
faisait,-9.670903748590067,-9.833440554224094
faisant,-10.076368856698231,-9.833440554224094
faisons,-9.383221676138286,-9.833440554224094
fait,-5.933234130306698,-8.734828265555985
faite,-10.076368856698231,-9.833440554224094
faites,-7.550640212389975,-8.734828265555985
faits,-10.076368856698231,-9.833440554224094
falaise,-10.076368856698231,-9.833440554224094
falaises,-10.076368856698231,-9.833440554224094
falconerf,-10.076368856698231,-9.833440554224094
fallait,-9.383221676138286,-9.833440554224094
falloir,-10.076368856698231,-9.833440554224094
fallu,-10.076368856698231,-9.833440554224094
familier,-10.076368856698231,-9.833440554224094
famille,-8.130458707642918,-9.833440554224094
fancied,-10.076368856698231,-9.833440554224094
fancy,-10.076368856698231,-8.734828265555985
fantaisie,-10.076368856698231,-9.140293373664148
fantasies,-10.769516037258176,-8.734828265555985
fantasme,-10.769516037258176,-9.140293373664148
fantasmes,-10.769516037258176,-9.140293373664148
fantastique,-10.076368856698231,-7.88753040516878
fantasy,-10.769516037258176,-8.734828265555985
far,-10.076368856698231,-9.833440554224094
farrell,-10.769516037258176,-9.140293373664148
fasse,-10.076368856698231,-9.833440554224094
fasses,-10.076368856698231,-9.833440554224094
fassyole,-10.076368856698231,-9.833440554224094
fast,-10.076368856698231,-9.833440554224094
fathima,-9.670903748590067,-9.833440554224094
fatigue,-10.076368856698231,-9.833440554224094
fatigué,-9.670903748590067,-9.833440554224094
fatiguée,-10.076368856698231,-9.833440554224094
fatigués,-10.076368856698231,-9.833440554224094
faut,-8.061465836155966,-9.833440554224094
faute,-9.383221676138286,-9.833440554224094
fauve,-10.076368856698231,-9.833440554224094
faux,-9.670903748590067,-9.833440554224094
fav,-10.076368856698231,-9.833440554224094
faveur,-8.977756568030122,-9.833440554224094
façon,-7.437311527082972,-9.833440554224094
fb,-9.383221676138286,-9.833440554224094
feb,-9.383221676138286,-9.833440554224094
feel,-9.383221676138286,-9.833440554224094
femme,-8.061465836155966,-9.833440554224094
femmes,-9.160078124824077,-9.140293373664148
fenêtre,-10.076368856698231,-9.833440554224094
fenêtres,-10.076368856698231,-9.833440554224094
fer,-9.670903748590067,-9.833440554224094
fera,-9.670903748590067,-9.833440554224094
ferai,-8.572291459921956,-9.833440554224094
ferais,-8.130458707642918,-9.833440554224094
ferait,-10.076368856698231,-9.833440554224094
feras,-10.076368856698231,-9.833440554224094
ferme,-9.160078124824077,-9.833440554224094
fermer,-10.076368856698231,-8.734828265555985
fermeture,-10.769516037258176,-8.734828265555985
fermé,-10.076368856698231,-9.833440554224094
fermées,-9.383221676138286,-9.833440554224094
ferons,-10.076368856698231,-9.833440554224094
feront,-10.076368856698231,-9.833440554224094
festival,-10.076368856698231,-9.833440554224094
feu,-10.076368856698231,-9.833440554224094
feuilles,-10.076368856698231,-9.833440554224094
feux,-10.076368856698231,-9.833440554224094
ffectionate,-10.076368856698231,-9.833440554224094
ffffuuuuuuuuuuuuuuuuuuuuu,-10.076368856698231,-9.833440554224094
fgkslpo,-10.769516037258176,-9.140293373664148
fgkslpopw,-10.769516037258176,-9.140293373664148
fiche,-9.670903748590067,-9.833440554224094
fichier,-9.670903748590067,-9.833440554224094
fichiers,-9.670903748590067,-9.833440554224094
fidalfication,-10.076368856698231,-9.833440554224094
fidélité,-10.769516037258176,-8.224002641789994
fierté,-10.076368856698231,-9.833440554224094
fifa,-10.769516037258176,-9.140293373664148
figure,-10.076368856698231,-9.833440554224094
fil,-9.160078124824077,-9.833440554224094
filet,-10.076368856698231,-9.833440554224094
fille,-8.061465836155966,-9.140293373664148
filles,-8.572291459921956,-8.734828265555985
film,-7.825077058091736,-8.734828265555985
filmer,-10.076368856698231,-9.833440554224094
films,-8.572291459921956,-9.833440554224094
fin,-7.825077058091736,-7.7539990125442575
final,-10.769516037258176,-8.447146193104203
finale,-10.076368856698231,-8.734828265555985
finalement,-10.076368856698231,-9.833440554224094
finance,-9.670903748590067,-9.833440554224094
financier,-10.076368856698231,-9.833440554224094
financière,-10.076368856698231,-9.833440554224094
find,-10.076368856698231,-7.88753040516878
finest,-10.769516037258176,-9.140293373664148
fini,-7.10595439112853,-9.833440554224094
finie,-9.670903748590067,-9.833440554224094
finir,-8.823605888202863,-9.833440554224094
finira,-10.076368856698231,-9.833440554224094
finirai,-10.076368856698231,-9.833440554224094
finirais,-10.076368856698231,-9.833440554224094
finis,-9.670903748590067,-9.833440554224094
finish,-9.670903748590067,-9.833440554224094
finit,-9.670903748590067,-9.833440554224094
finn,-10.076368856698231,-9.833440554224094
firefox,-10.076368856698231,-9.833440554224094
firmware,-10.076368856698231,-9.833440554224094
first,-10.769516037258176,-8.734828265555985
fit,-10.076368856698231,-9.833440554224094
fixe,-9.670903748590067,-6.837708280670103
fixes,-10.076368856698231,-9.833440554224094
fixé,-10.076368856698231,-9.833440554224094
fièvre,-9.383221676138286,-9.833440554224094
flag,-10.769516037258176,-9.140293373664148
flaky,-10.076368856698231,-9.833440554224094
flash,-10.076368856698231,-9.833440554224094
fletcher,-10.076368856698231,-9.833440554224094
fleur,-9.670903748590067,-9.833440554224094
fleurs,-10.769516037258176,-9.140293373664148
flics,-10.769516037258176,-9.140293373664148
flight,-10.769516037258176,-9.140293373664148
flim,-10.076368856698231,-9.833440554224094
flippant,-9.670903748590067,-9.833440554224094
flipper,-9.383221676138286,-9.833440554224094
flippé,-9.670903748590067,-9.833440554224094
flirt,-9.383221676138286,-8.734828265555985
flirtait,-10.076368856698231,-9.833440554224094
flirter,-10.769516037258176,-9.140293373664148
flirting,-10.769516037258176,-9.140293373664148
flirtparty,-10.769516037258176,-9.140293373664148
floppy,-10.769516037258176,-9.140293373664148
flou,-9.670903748590067,-9.833440554224094
flung,-10.076368856698231,-9.833440554224094
flux,-10.076368856698231,-9.833440554224094
fm,-10.769516037258176,-9.140293373664148
fmi,-10.076368856698231,-9.833440554224094
fml,-10.076368856698231,-8.734828265555985
foi,-9.670903748590067,-9.833440554224094
foie,-10.076368856698231,-9.833440554224094
fois,-6.691978593352457,-8.04168108499604
folle,-10.076368856698231,-9.833440554224094
folles,-9.670903748590067,-9.833440554224094
fonction,-10.076368856698231,-9.833440554224094
fonctionnalités,-10.769516037258176,-9.140293373664148
fonctionne,-9.160078124824077,-9.833440554224094
fonctionner,-9.670903748590067,-9.833440554224094
fonctionnera,-10.076368856698231,-9.833440554224094
foncé,-10.076368856698231,-9.833440554224094
fond,-10.769516037258176,-9.140293373664148
fondamentalement,-9.670903748590067,-9.833440554224094
fondre,-10.076368856698231,-9.833440554224094
fonds,-10.769516037258176,-9.140293373664148
fone,-9.383221676138286,-8.734828265555985
fones,-10.769516037258176,-9.140293373664148
fonin,-10.076368856698231,-9.833440554224094
font,-8.371620764459806,-9.833440554224094
fools,-10.076368856698231,-9.833440554224094
football,-10.076368856698231,-9.140293373664148
footbl,-10.076368856698231,-9.833440554224094
footy,-10.769516037258176,-9.140293373664148
for,-10.769516037258176,-9.140293373664148
forcez,-9.670903748590067,-9.833440554224094
foregate,-10.076368856698231,-9.833440554224094
forevr,-10.076368856698231,-9.833440554224094
forfait,-10.076368856698231,-9.140293373664148
format,-10.076368856698231,-9.140293373664148
formation,-9.383221676138286,-9.833440554224094
forme,-10.076368856698231,-9.833440554224094
formelle,-10.076368856698231,-9.833440554224094
formulaires,-9.670903748590067,-9.833440554224094
fort,-9.160078124824077,-9.833440554224094
forte,-10.769516037258176,-9.140293373664148
fortement,-10.076368856698231,-9.833440554224094
forts,-10.076368856698231,-9.833440554224094
fortune,-10.076368856698231,-9.833440554224094
forum,-10.076368856698231,-9.833440554224094
forums,-10.076368856698231,-9.833440554224094
forwarded,-10.769516037258176,-8.734828265555985
fou,-8.823605888202863,-9.140293373664148
fouiller,-10.076368856698231,-9.833440554224094
fouler,-10.076368856698231,-9.833440554224094
fourchette,-10.076368856698231,-9.833440554224094
fournir,-10.076368856698231,-9.833440554224094
fous,-10.769516037258176,-9.140293373664148
foutre,-9.670903748590067,-9.833440554224094
foward,-10.076368856698231,-9.833440554224094
fr,-8.823605888202863,-9.833440554224094
fraction,-10.769516037258176,-9.140293373664148
frais,-9.383221676138286,-8.224002641789994
fran,-9.670903748590067,-9.833440554224094
frankie,-10.076368856698231,-9.833440554224094
franyxxxxx,-10.076368856698231,-9.833440554224094
frappe,-10.076368856698231,-9.833440554224094
frappent,-10.076368856698231,-9.833440554224094
frapper,-9.670903748590067,-9.833440554224094
frappes,-10.076368856698231,-9.833440554224094
frappé,-10.076368856698231,-9.833440554224094
fraudes,-10.076368856698231,-9.833440554224094
freakin,-10.076368856698231,-9.833440554224094
fredericksburg,-10.076368856698231,-9.833440554224094
free,-9.670903748590067,-7.530855461230048
freeefone,-10.769516037258176,-9.140293373664148
freeentry,-10.769516037258176,-9.140293373664148
freefone,-10.769516037258176,-8.734828265555985
freek,-10.076368856698231,-9.833440554224094
freemsg,-10.769516037258176,-7.7539990125442575
